deviceID,aX,aY,aZ,gX,gY,gZ
SPU1,-0.86,-9.32,0.61,-0.31,-0.18,0.08
SPU1,-0.86,-9.32,0.61,-0.71,0.43,-0.12
SPU1,-0.86,-9.32,0.61,0.19,-0.28,-0.23
SPU1,-0.86,-9.32,0.61,-0.74,-0.54,-0.39
SPU1,-1.21,-7.52,-1.34,-0.74,-0.54,-0.39
SPU1,-0.06,-9.93,-1.61,-0.74,-0.54,-0.39
SPU1,-2.24,-9.97,-1.72,-0.74,-0.54,-0.39
SPU1,-1.51,-9.13,-1.49,-0.74,-0.54,-0.39
SPU1,-1.59,-9.09,-1.87,-0.74,-0.54,-0.39
SPU1,-1.25,-9.09,-1.87,-0.74,-0.54,-0.39
SPU1,-1.25,-9.09,-1.87,-0.03,-0.21,0.00
SPU1,-0.98,-9.13,-1.91,-0.03,-0.21,0.00
SPU1,-0.79,-9.47,-1.87,-0.03,-0.21,0.00
SPU1,-0.79,-9.47,-1.87,-0.12,-0.13,0.03
SPU1,0.21,-9.74,-1.84,-0.12,-0.13,0.03
SPU1,0.21,-9.74,-1.84,0.15,0.18,-0.11
SPU1,0.21,-9.74,-1.84,0.12,0.04,-0.07
SPU1,0.21,-9.74,-1.84,0.10,0.17,-0.01
SPU1,0.21,-9.74,-1.84,0.08,0.18,-0.03
SPU1,0.21,-9.74,-1.84,0.04,0.12,-0.04
SPU1,-0.98,-9.28,-1.38,0.04,0.12,-0.04
SPU1,-1.09,-9.36,-1.34,0.04,0.12,-0.04
SPU1,-1.05,-9.36,-1.34,0.04,0.12,-0.04
SPU1,-0.82,-9.16,-1.26,0.04,0.12,-0.04
SPU1,-0.82,-9.55,-1.38,0.04,0.12,-0.04
SPU1,-0.94,-9.36,-1.26,0.04,0.12,-0.04
SPU1,-1.05,-9.20,-1.34,0.04,0.12,-0.04
SPU1,-0.82,-9.20,-1.15,0.04,0.12,-0.04
SPU1,-0.82,-9.20,-1.15,0.04,0.00,0.00
SPU1,-0.82,-9.20,-1.15,0.01,0.05,-0.01
SPU1,-0.63,-9.32,-1.15,0.01,0.05,-0.01
SPU1,-0.63,-9.32,-1.15,0.04,0.09,0.00
SPU1,-0.63,-9.39,-1.15,0.04,0.09,0.00
SPU1,-0.63,-9.39,-1.15,0.02,0.00,0.02
SPU1,-0.63,-9.39,-1.15,0.02,0.06,0.00
SPU1,-0.63,-9.39,-1.15,0.04,0.07,-0.00
SPU1,-0.79,-9.36,-1.15,0.04,0.07,-0.00
SPU1,-0.90,-9.43,-1.15,0.04,0.07,-0.00
SPU1,-0.98,-9.28,-1.11,0.04,0.07,-0.00
SPU1,-1.05,-9.39,-1.19,0.04,0.07,-0.00
SPU1,-0.86,-9.43,-1.19,0.04,0.07,-0.00
SPU1,-0.86,-9.43,-1.19,0.07,0.18,0.05
SPU1,-1.21,-9.28,-1.03,0.07,0.18,0.05
SPU1,-0.17,-9.28,-1.07,0.07,0.18,0.05
SPU1,-0.17,-9.28,-1.07,0.05,0.07,-0.03
SPU2,2.92,-8.79,-2.58,-0.02,-0.01,-0.01
SPU2,2.92,-8.79,-2.58,-0.01,-0.00,-0.00
SPU2,2.92,-8.79,-2.58,0.00,-0.01,0.00
SPU2,2.92,-8.79,-2.58,0.01,0.05,0.03
SPU2,2.92,-8.79,-2.58,0.00,0.03,0.02
SPU2,2.77,-8.79,-2.66,0.00,0.03,0.02
SPU2,2.88,-8.75,-2.66,0.00,0.03,0.02
SPU2,2.80,-8.75,-2.58,0.00,0.03,0.02
SPU2,2.84,-8.75,-2.62,0.00,0.03,0.02
SPU2,2.88,-8.79,-2.62,0.00,0.03,0.02
SPU2,3.00,-8.75,-2.70,0.00,0.03,0.02
SPU2,2.92,-8.79,-2.66,0.00,0.03,0.02
SPU2,2.92,-8.79,-2.66,0.00,-0.02,0.00
SPU2,2.92,-8.71,-2.62,0.00,-0.02,0.00
SPU2,2.96,-8.67,-2.62,0.00,-0.02,0.00
SPU2,2.96,-8.67,-2.62,-0.01,-0.00,-0.01
SPU2,2.88,-8.75,-2.70,-0.01,-0.00,-0.01
SPU2,2.88,-8.75,-2.70,0.02,0.01,0.00
SPU2,2.88,-8.75,-2.70,0.01,-0.01,-0.00
SPU2,2.88,-8.75,-2.70,0.00,0.02,0.00
SPU2,2.88,-8.75,-2.70,0.00,-0.01,0.00
SPU2,2.88,-8.75,-2.70,0.00,-0.00,0.00
SPU2,2.80,-8.75,-2.62,0.00,-0.00,0.00
SPU2,2.92,-8.71,-2.66,0.00,-0.00,0.00
SPU2,2.80,-8.75,-2.54,0.00,-0.00,0.00
SPU2,2.96,-8.75,-2.66,0.00,-0.00,0.00
SPU2,2.80,-8.79,-2.70,0.00,-0.00,0.00
SPU2,3.07,-8.75,-2.70,0.00,-0.00,0.00
SPU2,2.88,-8.71,-2.66,0.00,-0.00,0.00
SPU2,2.88,-8.71,-2.62,0.00,-0.00,0.00
SPU2,2.88,-8.75,-2.70,0.00,-0.00,0.00
SPU2,2.88,-8.75,-2.62,0.00,-0.00,0.00
SPU2,2.88,-8.75,-2.62,-0.00,-0.01,-0.00
SPU2,2.88,-8.75,-2.66,-0.00,-0.01,-0.00
SPU2,2.88,-8.75,-2.66,-0.01,0.00,-0.00
SPU2,2.88,-8.75,-2.66,-0.01,-0.00,0.00
SPU2,2.96,-8.75,-2.70,-0.01,-0.00,0.00
SPU2,2.96,-8.75,-2.70,0.00,0.00,0.00
SPU2,2.96,-8.75,-2.70,0.00,0.00,0.00
SPU2,2.80,-8.75,-2.62,0.00,0.00,0.00
SPU2,2.84,-8.79,-2.62,0.00,0.00,0.00
SPU2,2.92,-8.79,-2.62,0.00,0.00,0.00
SPU2,2.88,-8.71,-2.70,0.00,0.00,0.00
SPU2,2.88,-8.71,-2.66,0.00,0.00,0.00
SPU2,2.84,-8.75,-2.66,0.00,0.00,0.00
SPU2,2.84,-8.71,-2.66,0.00,0.00,0.00
SPU2,2.88,-8.71,-2.62,0.00,0.00,0.00
SPU2,2.88,-8.71,-2.62,-0.01,-0.01,-0.00
SPU2,3.00,-8.79,-2.70,-0.01,-0.01,-0.00
SPU2,3.00,-8.79,-2.70,0.01,-0.01,0.00
SPU2,3.00,-8.79,-2.70,0.00,0.01,-0.01
SPU2,2.88,-8.75,-2.62,0.00,0.01,-0.01
SPU2,2.88,-8.75,-2.62,0.01,0.01,0.00
SPU2,2.88,-8.75,-2.62,0.00,0.01,0.00
SPU2,2.88,-8.75,-2.70,0.00,0.01,0.00
SPU2,2.80,-8.79,-2.66,0.00,0.01,0.00
SPU2,2.92,-8.75,-2.62,0.00,0.01,0.00
SPU2,2.80,-8.71,-2.66,0.00,0.01,0.00
SPU2,2.92,-8.67,-2.66,0.00,0.01,0.00
SPU2,2.92,-8.71,-2.66,0.00,0.01,0.00
SPU2,2.88,-8.75,-2.66,0.00,0.01,0.00
SPU2,2.84,-8.79,-2.58,0.00,0.01,0.00
SPU2,2.84,-8.79,-2.58,0.00,0.01,-0.00
SPU2,2.77,-8.75,-2.62,0.00,0.01,-0.00
SPU2,2.77,-8.75,-2.62,-0.00,0.01,0.00
SPU2,2.77,-8.75,-2.62,-0.00,-0.02,0.00
SPU2,2.77,-8.75,-2.62,0.00,-0.00,0.00
SPU2,2.77,-8.75,-2.62,-0.00,0.01,0.00
SPU2,2.77,-8.75,-2.62,0.01,-0.01,-0.00
SPU2,2.77,-8.75,-2.62,0.13,0.11,-0.03
SPU2,3.00,-8.90,-2.62,0.13,0.11,-0.03
SPU2,2.92,-8.79,-2.62,0.13,0.11,-0.03
SPU2,2.88,-8.63,-2.66,0.13,0.11,-0.03
SPU2,2.92,-8.71,-2.62,0.13,0.11,-0.03
SPU2,2.92,-8.75,-2.62,0.13,0.11,-0.03
SPU2,2.88,-8.75,-2.73,0.13,0.11,-0.03
SPU2,2.84,-8.79,-2.58,0.13,0.11,-0.03
SPU2,2.92,-8.71,-2.73,0.13,0.11,-0.03
SPU2,2.96,-8.67,-2.73,0.13,0.11,-0.03
SPU2,2.96,-8.67,-2.73,0.00,-0.01,0.00
SPU2,2.96,-8.75,-2.70,0.00,-0.01,0.00
SPU2,2.96,-8.75,-2.70,-0.01,0.01,-0.02
SPU2,2.96,-8.75,-2.70,-0.01,0.00,-0.01
SPU2,2.92,-8.75,-2.73,-0.01,0.00,-0.01
SPU2,2.92,-8.75,-2.73,0.01,-0.01,0.01
SPU2,2.92,-8.75,-2.73,0.01,0.01,0.01
SPU2,2.96,-8.67,-2.70,0.01,0.01,0.01
SPU2,2.88,-8.71,-2.70,0.01,0.01,0.01
SPU2,2.84,-8.75,-2.66,0.01,0.01,0.01
SPU2,2.84,-8.71,-2.66,0.01,0.01,0.01
SPU2,2.80,-8.75,-2.62,0.01,0.01,0.01
SPU2,2.88,-8.75,-2.62,0.01,0.01,0.01
SPU2,2.96,-8.71,-2.70,0.01,0.01,0.01
SPU2,2.84,-8.75,-2.58,0.01,0.01,0.01
SPU2,2.84,-8.75,-2.58,0.00,-0.00,-0.00
SPU2,2.96,-8.71,-2.62,0.00,-0.00,-0.00
SPU2,2.96,-8.71,-2.62,0.00,0.01,0.00
SPU2,2.96,-8.71,-2.62,0.00,-0.01,0.00
SPU2,2.96,-8.75,-2.66,0.00,-0.01,0.00
SPU2,2.96,-8.75,-2.66,0.00,0.00,-0.00
SPU2,2.96,-8.75,-2.66,-0.00,0.00,-0.01
SPU2,2.92,-8.75,-2.66,-0.00,0.00,-0.01
SPU2,2.88,-8.75,-2.62,-0.00,0.00,-0.01
SPU2,2.84,-8.79,-2.66,-0.00,0.00,-0.01
SPU2,2.92,-8.71,-2.66,-0.00,0.00,-0.01
SPU2,2.92,-8.75,-2.58,-0.00,0.00,-0.01
SPU2,2.96,-8.67,-2.66,-0.00,0.00,-0.01
SPU2,2.92,-8.79,-2.66,-0.00,0.00,-0.01
SPU2,2.84,-8.75,-2.62,-0.00,0.00,-0.01
SPU2,2.84,-8.75,-2.62,-0.01,0.00,-0.00
SPU2,2.92,-8.75,-2.62,-0.01,0.00,-0.00
SPU2,2.92,-8.75,-2.62,-0.02,-0.01,-0.01
SPU2,2.92,-8.75,-2.62,-0.01,-0.01,-0.01
SPU2,2.96,-8.71,-2.66,-0.01,-0.01,-0.01
SPU2,2.96,-8.71,-2.66,-0.00,0.00,0.00
SPU2,2.96,-8.71,-2.66,-0.00,0.00,-0.00
SPU2,3.07,-8.71,-2.66,-0.00,0.00,-0.00
SPU2,2.92,-8.75,-2.66,-0.00,0.00,-0.00
SPU2,3.00,-8.67,-2.70,-0.00,0.00,-0.00
SPU2,2.92,-8.75,-2.62,-0.00,0.00,-0.00
SPU2,3.04,-8.75,-2.70,-0.00,0.00,-0.00
SPU2,2.88,-8.71,-2.66,-0.00,0.00,-0.00
SPU2,2.88,-8.75,-2.66,-0.00,0.00,-0.00
SPU2,2.92,-8.71,-2.66,-0.00,0.00,-0.00
SPU2,2.92,-8.71,-2.66,-0.01,-0.01,-0.01
SPU2,2.92,-8.75,-2.62,-0.01,-0.01,-0.01
SPU2,2.92,-8.75,-2.62,-0.01,-0.02,-0.00
SPU2,2.92,-8.75,-2.62,0.01,-0.01,-0.00
SPU2,3.00,-8.75,-2.62,0.01,-0.01,-0.00
SPU2,3.00,-8.75,-2.62,0.00,-0.01,0.00
SPU2,3.00,-8.75,-2.62,0.01,-0.03,0.00
SPU2,2.92,-8.75,-2.62,0.01,-0.03,0.00
SPU2,2.92,-8.63,-2.62,0.01,-0.03,0.00
SPU2,2.96,-8.75,-2.73,0.01,-0.03,0.00
SPU2,2.84,-8.79,-2.70,0.01,-0.03,0.00
SPU2,2.96,-8.75,-2.70,0.01,-0.03,0.00
SPU2,2.84,-8.71,-2.66,0.01,-0.03,0.00
SPU2,2.96,-8.67,-2.73,0.01,-0.03,0.00
SPU2,2.84,-8.71,-2.66,0.01,-0.03,0.00
SPU2,2.84,-8.71,-2.66,0.00,-0.00,-0.00
SPU2,2.80,-8.75,-2.70,0.00,-0.00,-0.00
SPU2,2.80,-8.75,-2.70,0.00,-0.07,-0.04
SPU2,2.80,-8.75,-2.70,-0.02,0.01,-0.01
SPU2,2.88,-8.59,-2.89,-0.02,0.01,-0.01
SPU2,2.88,-8.59,-2.89,0.05,-0.04,-0.01
SPU2,2.88,-8.59,-2.89,-0.00,-0.00,-0.00
SPU2,2.92,-8.63,-2.73,-0.00,-0.00,-0.00
SPU2,2.84,-8.67,-2.70,-0.00,-0.00,-0.00
SPU2,2.77,-8.71,-2.70,-0.00,-0.00,-0.00
SPU2,2.96,-8.75,-2.70,-0.00,-0.00,-0.00
SPU2,2.96,-8.67,-2.77,-0.00,-0.00,-0.00
SPU2,2.84,-8.67,-2.70,-0.00,-0.00,-0.00
SPU2,2.80,-8.82,-2.66,-0.00,-0.00,-0.00
SPU2,2.77,-8.86,-2.70,-0.00,-0.00,-0.00
SPU2,2.77,-8.86,-2.70,0.15,-0.17,0.05
SPU2,4.03,-9.47,-3.73,0.15,-0.17,0.05
SPU2,4.03,-9.47,-3.73,0.21,-0.16,0.27
SPU2,4.03,-9.47,-3.73,0.03,0.72,0.43
SPU2,-1.26,-7.98,-0.86,0.03,0.72,0.43
SPU2,-1.26,-7.98,-0.86,-0.39,-0.13,0.11
SPU2,-1.26,-7.98,-0.86,-0.32,-1.20,-0.08
SPU2,4.68,-8.90,-3.35,-0.32,-1.20,-0.08
SPU2,1.62,-8.52,-2.81,-0.32,-1.20,-0.08
SPU2,2.88,-9.01,-2.08,-0.32,-1.20,-0.08
SPU2,-0.37,-9.17,-3.31,-0.32,-1.20,-0.08
SPU2,1.16,-8.21,-3.16,-0.32,-1.20,-0.08
SPU2,2.04,-9.74,-1.89,-0.32,-1.20,-0.08
SPU2,0.89,-8.98,-2.12,-0.32,-1.20,-0.08
SPU2,-0.61,-9.05,-2.46,-0.32,-1.20,-0.08
SPU2,-0.61,-9.05,-2.46,0.05,-0.31,0.22
SPU2,-0.95,-9.36,-2.20,0.05,-0.31,0.22
SPU2,-0.95,-9.36,-2.20,0.01,-0.17,0.09
SPU2,-0.95,-9.36,-2.20,-0.04,-0.09,0.03
SPU2,-0.30,-9.24,-2.43,-0.04,-0.09,0.03
SPU2,-0.30,-9.24,-2.43,-0.08,-0.16,-0.06
SPU2,-0.30,-9.24,-2.43,-0.01,-0.02,-0.06
SPU2,-0.61,-9.43,-2.39,-0.01,-0.02,-0.06
SPU2,0.24,-9.47,-2.96,-0.01,-0.02,-0.06
SPU2,-0.72,-9.17,-2.31,-0.01,-0.02,-0.06
SPU2,-0.37,-9.20,-2.23,-0.01,-0.02,-0.06
SPU2,-0.26,-9.36,-2.43,-0.01,-0.02,-0.06
SPU2,-0.61,-9.32,-2.12,-0.01,-0.02,-0.06
SPU2,-0.37,-9.20,-2.20,-0.01,-0.02,-0.06
SPU2,-0.45,-9.24,-2.08,-0.01,-0.02,-0.06
SPU2,-0.45,-9.24,-2.08,0.01,0.06,-0.06
SPU2,-0.26,-9.32,-2.23,0.01,0.06,-0.06
SPU2,-0.26,-9.32,-2.23,0.01,0.03,-0.06
SPU2,-0.26,-9.32,-2.23,0.02,0.07,-0.04
SPU2,-0.37,-9.28,-2.12,0.02,0.07,-0.04
SPU2,-0.37,-9.28,-2.12,-0.01,0.04,-0.07
SPU2,-0.37,-9.28,-2.12,-0.03,0.03,-0.07
SPU2,0.05,-9.28,-2.27,-0.03,0.03,-0.07
SPU2,0.12,-9.28,-2.39,-0.03,0.03,-0.07
SPU2,0.01,-9.28,-2.27,-0.03,0.03,-0.07
SPU2,0.12,-9.32,-2.27,-0.03,0.03,-0.07
SPU2,-0.11,-9.28,-2.16,-0.03,0.03,-0.07
SPU2,0.31,-9.28,-2.27,-0.03,0.03,-0.07
SPU2,0.05,-9.32,-2.27,-0.03,0.03,-0.07
SPU2,0.05,-9.32,-2.12,-0.03,0.03,-0.07
SPU2,0.05,-9.32,-2.12,-0.03,0.03,-0.02
SPU2,0.12,-9.43,-2.39,-0.03,0.03,-0.02
SPU2,0.12,-9.43,-2.39,-0.01,-0.00,-0.02
SPU2,0.12,-9.43,-2.39,-0.03,-0.01,-0.03
SPU2,0.16,-9.24,-2.08,-0.03,-0.01,-0.03
SPU2,0.16,-9.24,-2.08,-0.02,0.06,-0.03
SPU2,0.16,-9.24,-2.08,0.02,0.04,-0.01
SPU4,2.25,9.49,-1.61,0.01,0.02,-0.00
SPU4,2.28,9.46,-1.65,0.01,0.02,-0.00
SPU4,2.28,9.46,-1.61,0.01,0.02,-0.00
SPU4,2.28,9.46,-1.61,-0.01,0.03,0.00
SPU4,2.21,9.49,-1.61,-0.01,0.03,0.00
SPU4,2.13,9.53,-1.54,-0.01,0.03,0.00
SPU4,2.13,9.46,-1.54,-0.01,0.03,0.00
SPU4,2.17,9.46,-1.50,-0.01,0.03,0.00
SPU4,2.17,9.46,-1.50,-0.01,0.01,-0.00
SPU4,2.36,9.46,-1.50,-0.01,0.01,-0.00
SPU4,2.36,9.46,-1.50,-0.02,0.01,-0.00
SPU4,2.36,9.46,-1.50,-0.01,0.01,-0.01
SPU4,2.36,9.46,-1.50,0.00,0.02,-0.01
SPU4,2.36,9.46,-1.50,-0.00,0.00,-0.01
SPU4,2.28,9.46,-1.54,-0.00,0.00,-0.01
SPU4,2.17,9.49,-1.54,-0.00,0.00,-0.01
SPU4,2.13,9.49,-1.50,-0.00,0.00,-0.01
SPU4,2.25,9.46,-1.54,-0.00,0.00,-0.01
SPU4,2.21,9.49,-1.58,-0.00,0.00,-0.01
SPU4,2.25,9.49,-1.54,-0.00,0.00,-0.01
SPU4,2.21,9.53,-1.54,-0.00,0.00,-0.01
SPU4,2.21,9.49,-1.54,-0.00,0.00,-0.01
SPU4,2.21,9.49,-1.54,-0.00,-0.01,0.00
SPU4,2.28,9.46,-1.58,-0.00,-0.01,0.00
SPU4,2.21,9.49,-1.54,-0.00,-0.01,0.00
SPU4,2.21,9.49,-1.54,0.00,0.01,-0.01
SPU4,2.17,9.49,-1.54,0.00,0.01,-0.01
SPU4,2.17,9.49,-1.54,-0.01,-0.00,-0.00
SPU4,2.17,9.49,-1.54,0.00,-0.00,-0.01
SPU4,2.17,9.49,-1.54,-0.00,0.02,-0.00
SPU4,2.17,9.49,-1.54,-0.01,0.01,-0.01
SPU4,2.05,9.53,-1.58,-0.01,0.01,-0.01
SPU4,2.05,9.49,-1.54,-0.01,0.01,-0.01
SPU4,2.13,9.49,-1.50,-0.01,0.01,-0.01
SPU4,2.21,9.49,-1.54,-0.01,0.01,-0.01
SPU4,2.21,9.49,-1.50,-0.01,0.01,-0.01
SPU4,2.05,9.53,-1.50,-0.01,0.01,-0.01
SPU4,2.28,9.46,-1.54,-0.01,0.01,-0.01
SPU4,2.17,9.49,-1.54,-0.01,0.01,-0.01
SPU4,2.17,9.49,-1.54,-0.00,0.00,-0.00
SPU4,2.28,9.46,-1.54,-0.00,0.00,-0.00
SPU4,2.09,9.49,-1.50,-0.00,0.00,-0.00
SPU4,2.09,9.49,-1.50,0.00,0.01,0.00
SPU4,2.13,9.49,-1.50,0.00,0.01,0.00
SPU4,2.13,9.49,-1.50,0.00,0.01,0.00
SPU4,2.13,9.49,-1.50,-0.00,0.01,-0.00
SPU4,2.13,9.49,-1.50,-0.01,-0.00,-0.00
SPU4,2.09,9.53,-1.54,-0.01,-0.00,-0.00
SPU4,2.21,9.49,-1.50,-0.01,-0.00,-0.00
SPU4,2.13,9.49,-1.50,-0.01,-0.00,-0.00
SPU4,2.25,9.49,-1.50,-0.01,-0.00,-0.00
SPU4,2.17,9.49,-1.54,-0.01,-0.00,-0.00
SPU4,2.13,9.49,-1.50,-0.01,-0.00,-0.00
SPU4,2.17,9.49,-1.50,-0.01,-0.00,-0.00
SPU4,2.21,9.49,-1.54,-0.01,-0.00,-0.00
SPU4,2.25,9.49,-1.58,-0.01,-0.00,-0.00
SPU4,2.25,9.49,-1.58,-0.00,-0.01,0.00
SPU4,2.32,9.46,-1.54,-0.00,-0.01,0.00
SPU4,2.32,9.46,-1.54,-0.01,0.00,0.00
SPU4,2.32,9.46,-1.54,0.00,-0.01,-0.00
SPU4,2.28,9.46,-1.50,0.00,-0.01,-0.00
SPU4,2.28,9.46,-1.50,0.00,-0.01,0.00
SPU4,2.28,9.46,-1.50,0.01,-0.01,-0.00
SPU4,2.28,9.46,-1.50,0.00,0.01,-0.00
SPU4,2.13,9.49,-1.54,0.00,0.01,-0.00
SPU4,2.21,9.49,-1.54,0.00,0.01,-0.00
SPU4,2.09,9.53,-1.54,0.00,0.01,-0.00
SPU4,2.17,9.49,-1.50,0.00,0.01,-0.00
SPU4,2.09,9.53,-1.54,0.00,0.01,-0.00
SPU4,2.13,9.49,-1.54,0.00,0.01,-0.00
SPU4,2.25,9.46,-1.54,0.00,0.01,-0.00
SPU4,2.09,9.53,-1.54,0.00,0.01,-0.00
SPU4,2.09,9.53,-1.54,0.00,0.01,-0.00
SPU4,2.09,9.53,-1.54,-0.01,0.01,0.00
SPU4,2.17,9.49,-1.50,-0.01,0.01,0.00
SPU4,2.17,9.49,-1.50,0.00,0.00,0.00
SPU4,2.17,9.49,-1.50,0.00,0.00,0.00
SPU4,2.17,9.49,-1.50,0.00,0.00,0.00
SPU4,2.17,9.49,-1.50,0.00,0.00,0.00
SPU4,2.17,9.49,-1.50,0.00,0.00,0.00
SPU4,2.13,9.53,-1.50,0.00,0.00,0.00
SPU4,2.13,9.49,-1.50,0.00,0.00,0.00
SPU4,2.13,9.49,-1.46,0.00,0.00,0.00
SPU4,2.25,9.49,-1.54,0.00,0.00,0.00
SPU4,2.09,9.49,-1.50,0.00,0.00,0.00
SPU4,2.32,9.46,-1.50,0.00,0.00,0.00
SPU4,2.36,9.46,-1.54,0.00,0.00,0.00
SPU4,2.36,9.46,-1.54,0.00,0.00,0.00
SPU4,2.21,9.49,-1.50,0.00,0.00,0.00
SPU4,2.28,9.49,-1.50,0.00,0.00,0.00
SPU4,2.17,9.49,-1.50,0.00,0.00,0.00
SPU4,2.13,9.49,-1.50,0.00,0.00,0.00
SPU4,2.13,9.49,-1.50,0.00,0.00,0.00
SPU4,2.17,9.49,-1.50,0.00,0.00,0.00
SPU4,2.17,9.49,-1.50,0.00,0.00,0.00
SPU4,2.17,9.49,-1.50,0.00,0.00,0.00
SPU4,2.17,9.49,-1.50,0.00,0.00,0.00
SPU4,2.21,9.49,-1.54,0.00,0.00,0.00
SPU4,2.28,9.46,-1.50,0.00,0.00,0.00
SPU4,2.17,9.49,-1.54,0.00,0.00,0.00
SPU4,2.21,9.49,-1.54,0.00,0.00,0.00
SPU4,2.32,9.42,-1.54,0.00,0.00,0.00
SPU4,2.05,9.53,-1.50,0.00,0.00,0.00
SPU4,2.17,9.49,-1.58,0.00,0.00,0.00
SPU4,2.17,9.49,-1.58,0.01,0.00,-0.00
SPU4,2.13,9.53,-1.58,0.01,0.00,-0.00
SPU4,2.13,9.53,-1.58,0.00,-0.00,0.00
SPU4,2.13,9.53,-1.58,-0.01,-0.01,0.00
SPU4,2.13,9.49,-1.58,-0.01,-0.01,0.00
SPU4,2.13,9.49,-1.58,0.01,0.00,0.01
SPU4,2.13,9.49,-1.58,-0.00,0.00,0.01
SPU4,2.13,9.49,-1.58,-0.00,0.00,-0.00
SPU4,2.13,9.49,-1.54,-0.00,0.00,-0.00
SPU4,2.21,9.49,-1.58,-0.00,0.00,-0.00
SPU4,2.28,9.46,-1.58,-0.00,0.00,-0.00
SPU4,2.28,9.46,-1.54,-0.00,0.00,-0.00
SPU4,2.09,9.53,-1.54,-0.00,0.00,-0.00
SPU4,2.25,9.49,-1.54,-0.00,0.00,-0.00
SPU4,2.25,9.49,-1.54,-0.00,0.00,-0.00
SPU4,2.21,9.46,-1.58,-0.00,0.00,-0.00
SPU4,2.21,9.46,-1.54,-0.00,0.00,-0.00
SPU4,2.21,9.46,-1.54,-0.00,0.00,0.00
SPU4,2.13,9.49,-1.54,-0.00,0.00,0.00
SPU4,2.13,9.49,-1.54,-0.00,-0.01,-0.00
SPU4,2.13,9.49,-1.54,0.00,0.01,-0.00
SPU4,2.13,9.49,-1.54,-0.01,0.02,-0.01
SPU4,2.13,9.49,-1.54,-0.01,-0.02,-0.00
SPU4,2.13,9.49,-1.54,0.01,0.02,-0.00
SPU4,2.32,9.46,-1.54,0.01,0.02,-0.00
SPU4,2.28,9.57,-1.54,0.01,0.02,-0.00
SPU4,2.32,9.38,-1.50,0.01,0.02,-0.00
SPU4,2.21,9.46,-1.50,0.01,0.02,-0.00
SPU4,2.05,9.49,-1.50,0.01,0.02,-0.00
SPU4,2.44,9.46,-1.54,0.01,0.02,-0.00
SPU4,2.17,9.46,-1.50,0.01,0.02,-0.00
SPU4,2.28,9.68,-1.46,0.01,0.02,-0.00
SPU4,2.40,9.23,-1.54,0.01,0.02,-0.00
SPU4,1.98,9.46,-1.54,0.01,0.02,-0.00
SPU4,1.98,9.46,-1.54,0.01,0.03,-0.01
SPU4,2.17,9.49,-1.42,0.01,0.03,-0.01
SPU4,2.17,9.49,-1.42,0.01,0.01,-0.01
SPU4,2.17,9.49,-1.42,0.01,-0.01,-0.00
SPU4,2.17,9.49,-1.42,0.01,-0.00,-0.00
SPU4,2.05,9.53,-1.54,0.01,-0.00,-0.00
SPU4,2.25,9.46,-1.54,0.01,-0.00,-0.00
SPU4,2.44,9.42,-1.50,0.01,-0.00,-0.00
SPU4,2.21,9.49,-1.58,0.01,-0.00,-0.00
SPU4,2.17,9.46,-1.54,0.01,-0.00,-0.00
SPU4,2.09,9.53,-1.54,0.01,-0.00,-0.00
SPU4,2.17,9.53,-1.50,0.01,-0.00,-0.00
SPU4,2.17,9.53,-1.50,-0.02,0.01,-0.00
SPU4,1.98,9.53,-1.46,-0.02,0.01,-0.00
SPU4,1.98,9.53,-1.46,-0.00,0.00,-0.00
SPU4,1.98,9.53,-1.46,0.00,0.01,-0.00
SPU4,2.17,9.49,-1.46,0.00,0.01,-0.00
SPU4,2.17,9.49,-1.46,-0.01,0.01,-0.01
SPU4,2.17,9.49,-1.46,-0.01,0.02,-0.01
SPU4,2.17,9.49,-1.46,-0.00,0.12,-0.01
SPU4,4.73,9.30,-3.26,-0.00,0.12,-0.01
SPU4,1.02,10.03,-1.92,-0.00,0.12,-0.01
SPU4,2.25,9.15,-1.31,-0.00,0.12,-0.01
SPU4,2.28,9.11,-0.93,-0.00,0.12,-0.01
SPU4,1.79,9.91,-1.20,-0.00,0.12,-0.01
SPU4,1.90,9.95,-1.42,-0.00,0.12,-0.01
SPU4,2.32,9.80,-1.20,-0.00,0.12,-0.01
SPU4,2.13,9.46,-0.58,-0.00,0.12,-0.01
SPU4,2.17,9.61,-1.42,-0.00,0.12,-0.01
SPU4,2.17,9.61,-1.42,-0.29,-0.05,0.10
SPU4,2.78,9.68,-0.73,-0.29,-0.05,0.10
SPU4,2.78,9.68,-0.73,-0.22,0.41,0.10
SPU4,2.78,9.68,-0.73,-0.12,0.49,0.09
SPU4,2.78,9.68,-0.73,-0.18,0.50,0.03
SPU4,2.78,9.68,-0.73,-0.17,0.34,-0.02
SPU4,2.13,9.34,0.68,-0.17,0.34,-0.02
SPU4,2.86,9.34,0.26,-0.17,0.34,-0.02
SPU4,1.75,9.72,0.38,-0.17,0.34,-0.02
SPU4,2.63,9.34,0.72,-0.17,0.34,-0.02
SPU4,2.48,9.46,0.72,-0.17,0.34,-0.02
SPU4,2.05,9.57,0.30,-0.17,0.34,-0.02
SPU4,2.36,9.42,0.26,-0.17,0.34,-0.02
SPU4,2.78,9.57,0.34,-0.17,0.34,-0.02
SPU4,2.78,9.57,0.34,0.02,-0.09,0.00
SPU4,2.13,9.46,0.26,0.02,-0.09,0.00
