deviceID,aX,aY,aZ,gX,gY,gZ
SPU1,0.32,-9.05,-2.37,0.02,-0.00,0.01
SPU1,0.44,-9.09,-2.37,0.02,-0.00,0.01
SPU1,0.40,-9.16,-2.41,0.02,-0.00,0.01
SPU1,0.36,-9.16,-2.37,0.02,-0.00,0.01
SPU1,0.44,-9.05,-2.37,0.02,-0.00,0.01
SPU1,0.29,-9.16,-2.37,0.02,-0.00,0.01
SPU1,0.44,-9.01,-2.37,0.02,-0.00,0.01
SPU1,0.44,-9.01,-2.37,-0.01,-0.03,0.01
SPU1,0.48,-9.16,-2.41,-0.01,-0.03,0.01
SPU1,0.48,-9.16,-2.41,-0.01,-0.01,0.01
SPU1,0.48,-9.16,-2.41,-0.02,-0.05,-0.00
SPU1,0.36,-9.16,-2.37,-0.02,-0.05,-0.00
SPU1,0.36,-9.16,-2.37,0.00,0.01,0.00
SPU1,0.36,-9.16,-2.37,-0.01,-0.01,0.00
SPU1,0.29,-9.20,-2.34,-0.01,-0.01,0.00
SPU1,0.40,-9.13,-2.49,-0.01,-0.01,0.00
SPU1,0.36,-9.13,-2.41,-0.01,-0.01,0.00
SPU1,0.29,-9.16,-2.37,-0.01,-0.01,0.00
SPU1,0.40,-9.05,-2.37,-0.01,-0.01,0.00
SPU1,0.13,-9.01,-2.34,-0.01,-0.01,0.00
SPU1,0.13,-9.01,-2.34,0.02,-0.03,0.00
SPU1,0.29,-9.05,-2.37,0.02,-0.03,0.00
SPU1,0.29,-9.05,-2.37,-0.02,0.03,-0.00
SPU1,0.29,-9.05,-2.37,0.01,-0.01,-0.01
SPU1,0.25,-9.20,-2.45,0.01,-0.01,-0.01
SPU1,0.25,-9.20,-2.45,-0.04,0.02,0.00
SPU1,0.25,-9.20,-2.45,-0.01,-0.05,-0.01
SPU1,0.25,-9.20,-2.45,0.03,-0.02,-0.01
SPU1,0.25,-9.20,-2.45,-0.01,-0.01,0.01
SPU1,0.13,-9.20,-2.41,-0.01,-0.01,0.01
SPU1,0.25,-9.05,-2.37,-0.01,-0.01,0.01
SPU1,0.40,-9.13,-2.45,-0.01,-0.01,0.01
SPU1,0.29,-9.24,-2.45,-0.01,-0.01,0.01
SPU1,0.25,-9.05,-2.41,-0.01,-0.01,0.01
SPU1,0.32,-9.13,-2.37,-0.01,-0.01,0.01
SPU1,0.32,-9.13,-2.37,-0.00,-0.02,0.00
SPU1,0.40,-9.09,-2.41,-0.00,-0.02,0.00
SPU1,0.09,-8.97,-2.30,-0.00,-0.02,0.00
SPU1,0.09,-8.97,-2.30,0.02,0.00,-0.00
SPU1,0.25,-9.05,-2.41,0.02,0.00,-0.00
SPU1,0.25,-9.05,-2.41,0.00,-0.02,-0.01
SPU1,0.25,-9.05,-2.41,-0.00,-0.00,-0.01
SPU1,0.32,-9.09,-2.37,-0.00,-0.00,-0.01
SPU1,0.32,-9.09,-2.37,0.01,-0.00,-0.00
SPU1,0.32,-9.09,-2.37,-0.00,0.01,0.00
SPU1,0.36,-9.16,-2.37,-0.00,0.01,0.00
SPU1,0.21,-9.01,-2.37,-0.00,0.01,0.00
SPU1,0.32,-9.09,-2.41,-0.00,0.01,0.00
SPU1,0.44,-9.05,-2.41,-0.00,0.01,0.00
SPU1,0.06,-9.05,-2.34,-0.00,0.01,0.00
SPU1,0.40,-9.01,-2.41,-0.00,0.01,0.00
SPU1,0.40,-9.01,-2.41,0.00,-0.02,-0.01
SPU1,0.36,-9.13,-2.37,0.00,-0.02,-0.01
SPU1,0.36,-9.13,-2.37,-0.01,-0.02,-0.01
SPU1,0.36,-9.13,-2.37,0.00,0.00,-0.00
SPU1,0.29,-9.20,-2.34,0.00,0.00,-0.00
SPU1,0.29,-9.20,-2.34,0.01,0.00,0.00
SPU1,0.29,-9.05,-2.34,0.01,0.00,0.00
SPU1,0.29,-9.05,-2.34,-0.00,0.01,0.00
SPU1,0.29,-9.05,-2.34,0.01,0.00,-0.00
SPU1,0.29,-9.05,-2.34,0.00,-0.02,0.00
SPU1,0.40,-9.20,-2.37,0.00,-0.02,0.00
SPU1,0.32,-9.16,-2.37,0.00,-0.02,0.00
SPU1,0.17,-9.01,-2.34,0.00,-0.02,0.00
SPU1,0.40,-9.24,-2.37,0.00,-0.02,0.00
SPU1,0.17,-9.13,-2.37,0.00,-0.02,0.00
SPU1,0.48,-9.20,-2.41,0.00,-0.02,0.00
SPU1,0.29,-9.01,-2.37,0.00,-0.02,0.00
SPU1,0.32,-9.13,-2.37,0.00,-0.02,0.00
SPU1,0.32,-9.13,-2.37,-0.00,0.01,0.01
SPU1,0.25,-9.13,-2.37,-0.00,0.01,0.01
SPU1,0.25,-9.13,-2.37,-0.00,-0.03,0.00
SPU1,0.25,-9.13,-2.37,0.00,0.01,0.01
SPU1,0.32,-9.05,-2.37,0.00,0.01,0.01
SPU1,0.32,-9.05,-2.37,-0.00,-0.00,0.00
SPU1,0.32,-9.05,-2.37,0.02,0.00,0.01
SPU1,0.25,-9.16,-2.41,0.02,0.00,0.01
SPU1,0.25,-9.01,-2.37,0.02,0.00,0.01
SPU1,-0.10,-9.16,-2.30,0.02,0.00,0.01
SPU1,0.13,-9.09,-2.37,0.02,0.00,0.01
SPU1,0.55,-9.16,-2.45,0.02,0.00,0.01
SPU1,0.06,-9.16,-2.37,0.02,0.00,0.01
SPU1,0.06,-9.16,-2.37,-0.02,-0.01,0.01
SPU1,0.29,-9.16,-2.37,-0.02,-0.01,0.01
SPU1,0.29,-9.16,-2.37,0.01,0.04,0.01
SPU1,0.29,-9.16,-2.37,0.00,-0.04,0.00
SPU1,0.29,-9.09,-2.37,0.00,-0.04,0.00
SPU1,0.29,-9.09,-2.37,0.00,0.03,-0.01
SPU1,0.06,-9.13,-2.37,0.00,0.03,-0.01
SPU1,0.06,-9.13,-2.37,-0.00,0.00,0.00
SPU1,0.06,-9.13,-2.37,-0.02,-0.00,-0.01
SPU1,0.06,-9.13,-2.37,-0.01,-0.02,-0.00
SPU1,0.32,-9.16,-2.37,-0.01,-0.02,-0.00
SPU1,0.32,-9.13,-2.41,-0.01,-0.02,-0.00
SPU1,0.29,-9.05,-2.41,-0.01,-0.02,-0.00
SPU1,0.21,-9.16,-2.41,-0.01,-0.02,-0.00
SPU1,0.29,-9.09,-2.41,-0.01,-0.02,-0.00
SPU1,0.29,-9.09,-2.41,0.01,0.02,0.00
SPU1,0.09,-9.05,-2.37,0.01,0.02,0.00
SPU1,0.36,-9.16,-2.37,0.01,0.02,0.00
SPU1,0.36,-9.16,-2.37,0.01,0.04,-0.01
SPU1,0.06,-9.09,-2.37,0.01,0.04,-0.01
SPU1,0.06,-9.09,-2.37,0.00,-0.02,-0.01
SPU1,0.06,-9.09,-2.37,0.01,0.02,-0.00
SPU1,0.13,-9.13,-2.37,0.01,0.02,-0.00
SPU1,0.13,-9.13,-2.37,0.00,-0.02,-0.00
SPU1,0.13,-9.13,-2.37,-0.00,-0.02,-0.01
SPU1,0.32,-9.05,-2.45,-0.00,-0.02,-0.01
SPU1,0.21,-9.13,-2.41,-0.00,-0.02,-0.01
SPU1,0.29,-9.13,-2.41,-0.00,-0.02,-0.01
SPU1,0.29,-9.16,-2.41,-0.00,-0.02,-0.01
SPU1,0.32,-9.16,-2.45,-0.00,-0.02,-0.01
SPU1,0.25,-9.13,-2.41,-0.00,-0.02,-0.01
SPU1,0.25,-9.13,-2.41,0.01,-0.01,0.00
SPU1,0.40,-9.05,-2.45,0.01,-0.01,0.00
SPU1,0.40,-9.05,-2.45,-0.01,-0.03,0.00
SPU1,0.40,-9.05,-2.45,0.01,0.01,-0.01
SPU1,0.25,-9.05,-2.37,0.01,0.01,-0.01
SPU1,0.25,-9.05,-2.37,0.01,-0.01,-0.01
SPU1,0.25,-9.09,-2.34,0.01,-0.01,-0.01
SPU1,0.25,-9.09,-2.34,-0.01,-0.03,-0.01
SPU1,0.25,-9.09,-2.34,-0.01,0.02,0.01
SPU4,4.08,7.58,-0.58,0.22,-0.27,0.82
SPU4,4.08,7.58,-0.58,0.02,-0.07,0.22
SPU4,4.08,7.58,-0.58,-0.33,-0.33,-0.59
SPU4,5.62,9.95,0.07,-0.33,-0.33,-0.59
SPU4,0.29,9.53,0.11,-0.33,-0.33,-0.59
SPU4,5.20,9.34,-1.92,-0.33,-0.33,-0.59
SPU4,0.87,10.26,0.18,-0.33,-0.33,-0.59
SPU4,3.20,9.46,-0.85,-0.33,-0.33,-0.59
SPU4,1.55,9.11,-0.77,-0.33,-0.33,-0.59
SPU4,2.82,9.19,-0.50,-0.33,-0.33,-0.59
SPU4,2.82,9.19,-0.50,-0.04,-0.05,-0.04
SPU4,2.17,9.57,-0.66,-0.04,-0.05,-0.04
SPU4,2.17,9.57,-0.66,-0.03,-0.21,0.00
SPU4,2.17,9.57,-0.66,0.05,-0.11,0.00
SPU4,2.48,9.61,-0.77,0.05,-0.11,0.00
SPU4,2.48,9.61,-0.77,0.01,0.00,0.03
SPU4,2.48,9.61,-0.77,0.04,-0.02,0.04
SPU4,2.48,9.61,-0.77,0.01,0.00,0.06
SPU4,2.48,9.61,-0.77,0.02,0.00,0.07
SPU4,2.97,9.49,-0.81,0.02,0.00,0.07
SPU4,2.67,9.53,-0.70,0.02,0.00,0.07
SPU4,2.67,9.34,-0.73,0.02,0.00,0.07
SPU4,2.51,9.49,-0.66,0.02,0.00,0.07
SPU4,2.89,9.46,-0.81,0.02,0.00,0.07
SPU4,3.01,9.38,-0.81,0.02,0.00,0.07
SPU4,2.86,9.42,-0.77,0.02,0.00,0.07
SPU4,3.20,9.38,-0.93,0.02,0.00,0.07
SPU4,3.20,9.38,-0.93,0.01,0.02,0.04
SPU4,2.70,9.38,-0.77,0.01,0.02,0.04
SPU4,2.70,9.38,-0.77,0.02,-0.02,0.05
SPU4,3.01,9.38,-0.89,0.02,-0.02,0.05
SPU4,3.01,9.38,-0.89,-0.00,-0.06,0.12
SPU4,3.01,9.38,-0.89,-0.01,-0.05,0.07
SPU4,3.20,9.34,-0.81,-0.01,-0.05,0.07
SPU4,3.20,9.34,-0.81,0.02,-0.04,0.04
SPU4,3.20,9.34,-0.81,0.01,-0.04,0.03
SPU4,3.39,9.34,-0.96,0.01,-0.04,0.03
SPU4,3.32,9.27,-0.93,0.01,-0.04,0.03
SPU4,3.16,9.34,-0.85,0.01,-0.04,0.03
SPU4,3.20,9.34,-0.89,0.01,-0.04,0.03
SPU4,3.09,9.34,-0.89,0.01,-0.04,0.03
SPU4,3.36,9.30,-0.89,0.01,-0.04,0.03
SPU4,3.24,9.30,-0.89,0.01,-0.04,0.03
SPU4,3.32,9.27,-0.89,0.01,-0.04,0.03
SPU4,3.32,9.27,-0.89,0.00,0.01,0.00
SPU4,3.24,9.38,-0.81,0.00,0.01,0.00
SPU4,3.24,9.38,-0.81,-0.02,-0.01,0.01
SPU4,3.32,9.19,-0.85,-0.02,-0.01,0.01
SPU4,3.32,9.19,-0.85,0.01,0.00,0.01
SPU4,3.32,9.19,-0.85,0.02,0.01,0.01
SPU4,3.32,9.19,-0.85,-0.02,0.00,0.01
SPU4,3.32,9.19,-0.85,-0.02,0.00,0.00
SPU4,3.12,9.34,-0.73,-0.02,0.00,0.00
SPU4,3.20,9.34,-0.81,-0.02,0.00,0.00
SPU4,3.28,9.27,-0.81,-0.02,0.00,0.00
SPU4,3.28,9.23,-0.85,-0.02,0.00,0.00
SPU4,3.24,9.34,-0.77,-0.02,0.00,0.00
SPU4,3.36,9.27,-0.89,-0.02,0.00,0.00
SPU4,3.36,9.27,-0.89,-0.00,-0.00,0.02
SPU4,3.32,9.30,-0.81,-0.00,-0.00,0.02
SPU4,3.36,9.30,-0.81,-0.00,-0.00,0.02
SPU4,3.32,9.27,-0.81,-0.00,-0.00,0.02
SPU4,3.36,9.30,-0.81,0.00,-0.01,0.01
SPU4,3.32,9.23,-0.77,0.00,-0.01,0.01
SPU4,3.32,9.23,-0.77,-0.01,-0.00,0.00
SPU4,3.32,9.23,-0.77,0.00,0.00,0.00
SPU4,3.43,9.30,-0.81,0.00,0.00,0.00
SPU4,3.36,9.27,-0.81,0.00,0.00,0.00
SPU4,3.28,9.27,-0.81,0.00,0.00,0.00
SPU4,3.43,9.30,-0.85,0.00,0.00,0.00
SPU4,3.39,9.27,-0.85,0.00,0.00,0.00
SPU4,3.39,9.34,-0.77,0.00,0.00,0.00
SPU4,3.24,9.27,-0.81,0.00,0.00,0.00
SPU4,3.24,9.30,-0.77,0.00,0.00,0.00
SPU4,3.24,9.30,-0.77,0.01,-0.01,-0.01
SPU4,3.28,9.34,-0.73,0.01,-0.01,-0.01
SPU4,3.28,9.34,-0.73,0.01,0.00,-0.01
SPU4,3.28,9.34,-0.73,0.00,0.01,-0.01
SPU4,3.24,9.30,-0.81,0.00,0.01,-0.01
SPU4,3.24,9.30,-0.81,0.01,-0.01,-0.00
SPU4,3.39,9.34,-0.85,0.01,-0.01,-0.00
SPU4,3.39,9.34,-0.85,-0.00,-0.03,0.00
SPU4,3.39,9.34,-0.85,0.00,-0.00,-0.00
SPU4,3.28,9.27,-0.85,0.00,-0.00,-0.00
SPU4,3.24,9.27,-0.81,0.00,-0.00,-0.00
SPU4,3.36,9.30,-0.89,0.00,-0.00,-0.00
SPU4,3.20,9.30,-0.85,0.00,-0.00,-0.00
SPU4,3.28,9.23,-0.93,0.00,-0.00,-0.00
SPU4,3.16,9.23,-0.85,0.00,-0.00,-0.00
SPU4,3.16,9.23,-0.85,0.00,0.00,0.00
SPU4,3.20,9.38,-0.89,0.00,0.00,0.00
SPU4,3.20,9.38,-0.89,0.00,0.01,0.00
SPU4,3.20,9.38,-0.89,0.01,0.00,0.00
SPU4,3.20,9.38,-0.89,0.02,0.00,0.01
SPU4,3.20,9.38,-0.89,-0.01,-0.00,0.01
SPU4,3.24,9.27,-0.85,-0.01,-0.00,0.01
SPU4,3.24,9.27,-0.85,0.01,0.00,0.00
SPU4,3.32,9.27,-0.89,0.01,0.00,0.00
SPU4,3.32,9.30,-0.89,0.01,0.00,0.00
SPU4,3.32,9.34,-0.89,0.01,0.00,0.00
SPU4,3.24,9.30,-0.93,0.01,0.00,0.00
SPU4,3.43,9.27,-0.93,0.01,0.00,0.00
SPU4,3.28,9.27,-0.96,0.01,0.00,0.00
SPU4,3.32,9.27,-0.96,0.01,0.00,0.00
SPU4,3.32,9.27,-0.93,0.01,0.00,0.00
SPU4,3.32,9.27,-0.93,-0.00,-0.01,0.00
SPU4,3.39,9.30,-0.96,-0.00,-0.01,0.00
SPU4,3.39,9.30,-0.96,-0.00,0.00,-0.01
SPU4,3.32,9.27,-0.93,-0.00,0.00,-0.01
SPU4,3.32,9.27,-0.93,0.00,0.00,-0.01
SPU4,3.32,9.27,-0.93,-0.01,0.00,-0.01
SPU4,3.32,9.27,-0.93,0.00,-0.01,-0.01
SPU4,3.24,9.34,-0.93,0.00,0.00,-0.01
SPU4,3.16,9.27,-0.93,0.00,0.00,-0.01
SPU4,3.20,9.27,-0.89,0.00,0.00,-0.01
SPU4,3.24,9.30,-0.89,0.00,0.00,-0.01
SPU4,3.20,9.30,-0.93,0.00,0.00,-0.01
SPU4,3.16,9.30,-0.89,0.00,0.00,-0.01
SPU4,3.24,9.30,-0.96,0.00,0.00,-0.01
SPU4,3.20,9.23,-0.93,0.00,0.00,-0.01
SPU4,3.20,9.30,-0.89,0.00,0.00,-0.01
SPU4,3.20,9.30,-0.89,0.00,-0.01,0.00
SPU4,3.16,9.27,-0.85,0.00,-0.01,0.00
SPU4,3.16,9.27,-0.85,0.01,-0.01,0.00
SPU4,3.16,9.27,-0.85,-0.00,-0.00,0.00
SPU4,3.16,9.27,-0.85,-0.01,0.00,0.01
SPU4,3.24,9.30,-0.93,-0.01,0.00,0.01
SPU4,3.16,9.34,-0.85,-0.01,0.00,0.01
SPU4,3.28,9.27,-0.89,-0.01,0.00,0.01
SPU4,3.28,9.30,-0.89,-0.01,0.00,0.01
SPU4,3.32,9.34,-0.96,-0.01,0.00,0.01
SPU4,3.20,9.23,-0.85,-0.01,0.00,0.01
SPU4,3.24,9.27,-0.89,-0.01,0.00,0.01
SPU4,3.24,9.27,-0.89,0.01,0.00,0.00
SPU4,3.12,9.34,-0.89,0.01,0.00,0.00
SPU4,3.12,9.34,-0.89,-0.00,-0.00,0.00
SPU4,3.12,9.34,-0.89,0.00,0.00,0.00
SPU4,3.12,9.34,-0.89,0.00,-0.00,0.01
SPU4,3.12,9.34,-0.89,0.01,-0.00,0.01
SPU4,3.12,9.34,-0.89,0.00,-0.01,0.01
SPU4,3.24,9.30,-0.89,0.00,-0.01,0.01
SPU4,3.28,9.27,-0.93,0.00,-0.01,0.01
SPU4,3.28,9.30,-0.89,0.00,-0.01,0.01
SPU4,3.24,9.30,-0.93,0.00,-0.01,0.01
SPU4,3.32,9.30,-0.89,0.00,-0.01,0.01
SPU4,3.28,9.30,-0.93,0.00,-0.01,0.01
SPU4,3.20,9.30,-0.89,0.00,-0.01,0.01
SPU4,3.36,9.30,-0.93,0.00,-0.01,0.01
SPU4,3.28,9.27,-0.96,0.00,-0.01,0.01
SPU4,3.28,9.27,-0.96,0.00,0.00,0.00
SPU4,3.24,9.30,-0.93,0.00,0.00,0.00
SPU4,3.16,9.30,-0.93,0.00,0.00,0.00
SPU4,3.28,9.30,-0.89,0.00,0.00,0.00
SPU4,3.32,9.27,-0.93,0.00,0.00,0.00
SPU4,3.28,9.27,-0.89,0.00,0.00,0.00
SPU4,3.28,9.30,-0.96,0.00,0.00,0.00
SPU4,3.24,9.34,-0.93,0.00,0.00,0.00
SPU4,3.28,9.30,-0.93,0.00,0.00,0.00
SPU4,3.28,9.27,-0.93,0.00,0.00,0.00
SPU4,3.20,9.27,-0.93,0.00,0.00,0.00
SPU4,3.20,9.27,-0.93,0.00,0.00,-0.00
SPU4,3.24,9.27,-0.96,0.00,0.00,-0.00
SPU4,3.24,9.27,-0.96,0.00,-0.00,-0.00
SPU4,3.28,9.27,-0.96,0.00,0.00,-0.00
SPU4,3.28,9.27,-1.00,0.00,0.00,-0.00
SPU4,3.24,9.30,-0.89,0.00,0.00,-0.00
SPU4,3.16,9.30,-0.93,0.00,0.00,-0.00
SPU4,3.24,9.27,-0.89,0.00,0.00,-0.00
SPU4,3.24,9.27,-0.89,-0.01,0.01,-0.01
SPU4,3.20,9.30,-0.89,-0.01,0.01,-0.01
SPU4,3.20,9.30,-0.89,-0.00,-0.01,-0.00
SPU4,3.24,9.30,-0.93,-0.00,-0.01,-0.00
SPU4,3.24,9.34,-0.93,-0.00,-0.01,-0.00
SPU4,3.24,9.34,-0.93,-0.01,-0.01,0.00
SPU4,3.24,9.30,-0.89,-0.01,-0.01,0.00
SPU4,3.24,9.30,-0.89,-0.00,0.00,-0.01
SPU4,3.12,9.30,-0.89,-0.00,0.00,-0.01
SPU4,3.24,9.27,-0.96,-0.00,0.00,-0.01
SPU4,3.24,9.27,-0.89,-0.00,0.00,-0.01
SPU4,3.20,9.38,-0.93,-0.00,0.00,-0.01
SPU4,3.16,9.30,-0.89,-0.00,0.00,-0.01
SPU4,3.28,9.30,-0.96,-0.00,0.00,-0.01
SPU4,3.24,9.30,-0.93,-0.00,0.00,-0.01
SPU4,3.24,9.27,-0.89,0.00,0.00,0.00
SPU4,3.24,9.27,-0.89,-0.00,-0.01,0.00
SPU4,3.24,9.27,-0.89,-0.01,-0.00,-0.00
SPU4,3.24,9.27,-0.89,-0.00,0.01,-0.00
SPU4,3.24,9.27,-0.89,0.00,-0.01,0.00
SPU4,3.24,9.27,-0.89,0.00,0.01,0.00
SPU4,3.24,9.27,-0.89,-0.00,-0.00,0.00
SPU4,3.16,9.30,-0.89,-0.00,-0.00,0.00
SPU4,3.28,9.30,-0.93,-0.00,-0.00,0.00
SPU4,3.24,9.30,-0.96,-0.00,-0.00,0.00
SPU4,3.28,9.30,-0.89,-0.00,-0.00,0.00
SPU4,3.24,9.30,-0.93,-0.00,-0.00,0.00
SPU4,3.20,9.27,-0.89,-0.00,-0.00,0.00
SPU4,3.28,9.27,-0.93,-0.00,-0.00,0.00
SPU4,3.28,9.27,-0.93,-0.00,0.00,0.00
SPU4,3.24,9.30,-0.93,-0.00,0.00,0.00
SPU4,3.24,9.30,-0.93,-0.00,-0.01,0.00
SPU4,3.24,9.30,-0.93,0.00,0.00,-0.00
SPU4,3.24,9.30,-0.93,0.00,-0.00,0.00
SPU4,3.24,9.30,-0.93,-0.00,0.01,-0.00
SPU4,3.32,9.30,-0.93,0.00,-0.00,0.00
SPU4,3.24,9.30,-0.89,0.00,-0.00,0.00
SPU4,3.20,9.30,-0.93,0.00,-0.00,0.00
SPU4,3.28,9.30,-0.93,0.00,-0.00,0.00
SPU4,3.20,9.34,-0.85,0.01,-0.00,-0.00
SPU4,3.39,9.34,-0.93,0.01,-0.00,-0.00
SPU4,3.09,9.30,-0.93,0.01,-0.00,-0.00
SPU4,3.24,9.23,-0.93,0.01,-0.00,-0.00
SPU4,3.12,9.30,-0.89,0.01,-0.00,-0.00
SPU4,3.12,9.30,-0.89,0.00,-0.01,0.00
SPU4,3.24,9.30,-0.93,0.00,-0.01,0.00
SPU4,3.24,9.30,-0.93,-0.01,-0.02,0.01
SPU4,3.16,9.27,-0.89,-0.01,-0.02,0.01
SPU4,3.16,9.27,-0.89,-0.01,-0.03,0.01
SPU4,3.16,9.27,-0.89,0.01,-0.00,0.01
SPU4,3.16,9.34,-0.93,0.01,-0.00,0.01
SPU4,3.16,9.34,-0.93,0.01,0.04,-0.00
SPU4,3.16,9.34,-0.93,0.01,0.05,-0.01
SPU4,3.12,9.30,-0.89,0.01,0.05,-0.01
SPU4,3.28,9.38,-0.93,0.01,0.05,-0.01
SPU4,3.24,9.30,-0.96,0.01,0.05,-0.01
SPU4,3.16,9.27,-0.93,0.01,0.05,-0.01
SPU4,3.16,9.27,-0.93,-0.01,-0.02,0.00
SPU4,3.24,9.27,-0.93,-0.01,-0.02,0.00
SPU4,3.32,9.30,-0.96,-0.01,-0.02,0.00
SPU4,3.28,9.23,-0.96,-0.01,-0.02,0.00
SPU4,3.24,9.30,-0.93,-0.01,-0.02,0.00
SPU4,3.24,9.30,-0.93,0.01,0.00,-0.00
SPU4,3.28,9.30,-0.93,0.01,0.00,-0.00
SPU4,3.28,9.30,-0.93,-0.00,0.00,-0.01
SPU4,3.28,9.30,-0.93,0.00,-0.00,-0.00
SPU4,3.28,9.30,-0.93,0.01,0.01,-0.00
SPU4,3.24,9.27,-0.96,0.01,0.01,-0.00
SPU4,3.36,9.19,-1.00,0.01,0.01,-0.00
SPU4,3.16,9.34,-1.00,0.01,0.01,-0.00
SPU4,3.32,9.27,-1.00,0.01,0.01,-0.00
SPU4,3.20,9.30,-0.96,0.01,0.01,-0.00
SPU4,3.39,9.27,-1.00,0.01,0.01,-0.00
SPU4,3.28,9.30,-1.00,0.01,0.01,-0.00
SPU4,3.28,9.30,-1.00,-0.01,-0.00,0.00
SPU4,3.28,9.30,-0.96,-0.01,-0.00,0.00
SPU4,3.28,9.30,-0.96,-0.00,-0.01,0.00
SPU4,3.28,9.30,-0.96,-0.00,-0.01,0.01
SPU4,3.28,9.30,-0.96,0.00,0.01,0.01
SPU4,3.20,9.23,-0.96,0.00,0.01,0.01
SPU4,3.28,9.23,-0.96,0.00,0.01,0.01
SPU4,3.32,9.34,-1.00,0.00,0.01,0.01
SPU4,3.28,9.30,-1.00,0.00,0.01,0.01
SPU4,3.12,9.34,-0.93,0.00,0.01,0.01
SPU4,3.32,9.27,-1.00,0.00,0.01,0.01
SPU4,3.28,9.27,-0.96,0.00,0.01,0.01
SPU4,3.20,9.30,-1.00,0.00,0.01,0.01
SPU4,3.16,9.30,-0.96,0.00,0.01,0.01
SPU4,3.16,9.30,-0.96,0.00,-0.01,0.00
SPU4,3.32,9.30,-1.00,0.00,-0.01,0.00
SPU4,3.32,9.30,-1.00,-0.00,-0.00,0.00
SPU4,3.32,9.30,-1.00,0.00,0.01,-0.01
SPU4,3.32,9.30,-1.00,-0.01,0.01,-0.00
SPU4,3.32,9.30,-1.00,-0.00,-0.00,-0.00
SPU4,3.28,9.30,-1.00,-0.00,-0.00,-0.00
SPU4,3.32,9.27,-1.00,-0.00,-0.00,-0.00
SPU4,3.28,9.27,-0.96,-0.00,-0.00,-0.00
SPU4,3.20,9.30,-0.96,-0.00,-0.00,-0.00
SPU4,3.28,9.30,-0.96,-0.00,-0.00,-0.00
SPU4,3.36,9.34,-0.96,-0.00,-0.00,-0.00
SPU4,3.36,9.34,-0.96,-0.00,-0.01,-0.01
SPU4,3.24,9.30,-0.96,-0.00,-0.01,-0.01
SPU4,3.20,9.23,-0.93,-0.00,-0.01,-0.01
SPU4,3.28,9.30,-0.93,-0.00,-0.01,-0.01
SPU4,3.36,9.34,-1.00,-0.00,-0.01,-0.01
SPU4,3.36,9.34,-1.00,-0.01,-0.00,-0.01
SPU4,3.28,9.30,-0.96,-0.01,-0.00,-0.01
SPU4,3.28,9.30,-0.96,-0.01,0.00,-0.01
SPU4,3.28,9.30,-0.96,0.00,0.01,-0.01
SPU4,3.20,9.30,-0.93,0.00,0.01,-0.01
SPU4,3.12,9.34,-0.93,0.00,0.01,-0.01
SPU4,3.24,9.30,-0.96,-0.00,0.00,0.00
SPU4,3.24,9.30,-0.96,-0.01,0.01,-0.00
SPU4,3.24,9.27,-0.93,-0.01,0.01,-0.00
SPU4,3.20,9.42,-0.93,-0.01,0.01,-0.00
SPU4,3.28,9.34,-0.93,-0.01,0.01,-0.00
SPU4,3.24,9.38,-0.96,-0.01,0.01,-0.00
SPU4,3.20,9.23,-0.96,-0.01,0.01,-0.00
SPU4,3.28,9.30,-0.96,-0.01,0.01,-0.00
SPU4,3.24,9.34,-0.89,-0.01,0.01,-0.00
SPU4,3.16,9.30,-0.85,-0.01,0.01,-0.00
SPU4,3.28,9.27,-0.93,-0.01,0.01,-0.00
SPU4,3.28,9.27,-0.93,0.01,0.00,0.00
SPU4,3.32,9.30,-1.00,0.01,0.00,0.00
SPU4,3.32,9.30,-1.00,-0.01,0.04,0.00
SPU4,3.32,9.30,-1.00,-0.00,0.01,0.01
SPU4,3.32,9.30,-1.00,0.00,-0.00,0.02
SPU4,3.32,9.30,-1.00,0.00,-0.04,0.02
SPU4,3.28,9.34,-0.81,0.00,-0.04,0.02
SPU4,1.55,8.92,-0.70,0.00,-0.04,0.02
SPU4,3.39,10.53,-1.27,0.00,-0.04,0.02
SPU4,3.66,9.42,-1.23,0.00,-0.04,0.02
SPU4,3.89,9.04,-1.08,0.00,-0.04,0.02
SPU4,3.01,9.46,-1.04,0.00,-0.04,0.02
SPU4,3.12,9.19,-0.93,0.00,-0.04,0.02
SPU4,3.12,9.19,-0.93,-0.02,0.01,-0.03
SPU4,3.47,9.15,-1.00,-0.02,0.01,-0.03
SPU4,3.62,9.11,-1.00,-0.02,0.01,-0.03
SPU4,3.62,9.11,-1.00,-0.11,0.14,-0.11
SPU4,3.09,9.15,-0.89,-0.11,0.14,-0.11
SPU4,3.09,9.15,-0.89,0.01,0.03,-0.07
SPU4,3.09,9.42,-0.77,0.01,0.03,-0.07
SPU4,3.09,9.42,-0.77,0.00,0.09,-0.02
SPU4,3.09,9.42,-0.77,0.01,0.04,-0.00
SPU4,3.09,9.42,-0.77,0.03,0.05,0.01
SPU4,3.20,9.19,-0.77,0.03,0.05,0.01
SPU4,3.20,9.34,-0.85,0.03,0.05,0.01
SPU4,3.09,9.38,-0.81,0.03,0.05,0.01
SPU4,2.97,9.27,-0.70,0.03,0.05,0.01
SPU4,2.82,9.34,-0.50,0.03,0.05,0.01
SPU4,3.05,9.27,-0.93,0.03,0.05,0.01
SPU4,3.20,9.19,-0.85,0.03,0.05,0.01
